order_id,customer_id,order_date,ship_date,status,total_amount,discount_pct
ORD-000920,371,2025-11-11,,paid,342.42,5
ORD-000921,418,2025-06-08,,pending,661.01,10
ORD-000922,320,2025-10-03,,paid,422.17,10
ORD-000923,62,2025-02-08,2025-02-12,delivered,435.42,0
ORD-000924,8,2024-11-27,,paid,810.26,0
ORD-000925,109,2024-01-13,2024-01-21,delivered,447.99,15
ORD-000926,320,2024-10-12,2024-10-18,returned,97.44,0
ORD-000927,393,2025-02-24,2025-03-06,shipped,1004.16,0
ORD-000928,406,2025-12-30,,cancelled,1981.16,20
ORD-000929,129,2025-08-05,,paid,1918.48,10
ORD-000930,357,2024-11-28,2024-12-05,returned,1359.02,20
ORD-000931,171,2025-12-11,,paid,358.91,20
ORD-000932,436,2025-12-05,2025-12-13,shipped,144.35,0
ORD-000933,230,2025-09-15,,cancelled,770.92,15
ORD-000934,301,2024-08-26,,cancelled,1412.21,0
ORD-000935,316,2024-08-26,,pending,1520.29,0
ORD-000936,378,2024-11-12,,paid,862.71,0
ORD-000937,31,2025-09-26,,pending,283.74,5
ORD-000938,78,2024-10-30,,paid,757.74,15
ORD-000939,473,2024-02-08,,paid,1453.36,5
ORD-000940,143,2024-12-02,,paid,641.9,20
ORD-000941,406,2024-02-10,,cancelled,1955.36,15
ORD-000942,118,2024-10-22,,pending,1695.4,0
ORD-000943,106,2024-12-16,,paid,1083.23,15
ORD-000944,357,2024-09-11,2024-09-15,returned,1220.05,5
ORD-000945,94,2025-06-17,2025-06-25,shipped,1263.27,0
ORD-000946,489,2025-05-18,,pending,393.01,15
ORD-000947,65,2024-05-24,,paid,192.6,10
ORD-000948,121,2025-07-16,,paid,1019.77,5
ORD-000949,85,2025-04-23,2025-04-27,shipped,497.4,0
ORD-000950,156,2025-09-12,,paid,577.85,5
ORD-000951,140,2025-10-12,,paid,1726.23,5
ORD-000952,204,2024-03-22,2024-03-29,shipped,343.85,5
ORD-000953,313,2025-03-08,,cancelled,1472.51,20
ORD-000954,11,2024-06-08,2024-06-15,delivered,860.52,0
ORD-000955,276,2024-11-03,,cancelled,314.07,15
ORD-000956,195,2024-06-28,2024-07-06,shipped,618.64,0
ORD-000957,311,2025-01-19,,cancelled,966.88,0
ORD-000958,241,2024-05-19,2024-05-23,returned,317.9,0
ORD-000959,442,2024-01-05,,pending,1006.39,15
ORD-000960,208,2025-01-18,2025-01-25,delivered,1881.17,15
ORD-000961,251,2025-01-17,2025-01-22,delivered,1285.69,10
ORD-000962,454,2024-03-13,2024-03-14,delivered,1985.02,0
ORD-000963,84,2025-01-29,,cancelled,396.51,5
ORD-000964,179,2024-09-18,2024-09-27,returned,1421.17,15
ORD-000965,357,2025-12-06,2025-12-07,shipped,1305.3,5
ORD-000966,245,2024-09-09,,paid,78.67,20
ORD-000967,362,2025-01-05,2025-01-06,returned,1397.97,15
ORD-000968,310,2024-05-31,2024-06-08,shipped,1889.09,0
ORD-000969,309,2024-09-17,,paid,1160.9,15
ORD-000970,60,2024-06-14,,pending,1544.23,15
ORD-000971,204,2025-12-29,2026-01-08,delivered,1948.55,0
ORD-000972,449,2025-06-14,,paid,851.66,20
ORD-000973,355,2025-03-13,2025-03-18,shipped,1006.29,10
ORD-000974,301,2025-11-05,2025-11-10,delivered,1470.53,20
ORD-000975,326,2024-04-01,,pending,1149.5,20
ORD-000976,138,2024-12-18,,paid,1499.97,15
ORD-000977,158,2025-02-11,2025-02-12,returned,1974.18,20
ORD-000978,50,2025-05-18,,pending,148.98,15
ORD-000979,214,2025-03-03,,cancelled,1312.5,15
ORD-000980,91,2025-03-17,,paid,755.56,15
ORD-000981,250,2024-05-17,,paid,372.15,0
ORD-000982,417,2025-04-06,,cancelled,433.02,0
ORD-000983,94,2024-03-01,2024-03-05,returned,526.11,20
ORD-000984,321,2025-02-22,2025-03-04,delivered,227.3,15
ORD-000985,151,2024-06-19,,pending,180.56,0
ORD-000986,176,2024-10-10,,pending,69.04,0
ORD-000987,345,2025-05-04,2025-05-06,delivered,28.92,0
ORD-000988,299,2024-01-08,2024-01-09,returned,202.72,10
ORD-000989,309,2024-01-08,2024-01-17,delivered,1973.92,20
ORD-000990,243,2024-09-29,2024-10-05,delivered,1212.7,0
ORD-000991,456,2025-01-14,2025-01-20,returned,1998.9,20
ORD-000992,341,2024-09-02,2024-09-09,shipped,763.09,0
ORD-000993,413,2024-12-30,2025-01-01,shipped,16.14,20
ORD-000994,372,2025-12-16,2025-12-19,delivered,61.1,0
ORD-000995,487,2025-06-27,2025-07-01,shipped,743.18,10
ORD-000996,446,2025-12-03,2025-12-11,returned,1034.68,15
ORD-000997,327,2024-07-11,,pending,1915.52,20
ORD-000998,325,2024-11-25,,pending,726.81,0
ORD-000999,228,2024-11-29,2024-12-03,returned,1217.46,5
ORD-001000,179,2025-09-19,,pending,861.55,5
ORD-001001,464,2025-11-05,2025-11-07,returned,1471.21,0
ORD-001002,365,2025-09-13,,paid,294.89,10
ORD-001003,259,2025-08-08,2025-08-09,returned,264.44,20
ORD-001004,427,2024-03-30,2024-04-08,shipped,1974.57,5
ORD-001005,489,2024-06-21,2024-06-23,delivered,969.52,10
ORD-001006,109,2024-09-03,,paid,349.16,15
ORD-001007,55,2025-12-17,,pending,875.44,15
ORD-001008,476,2024-01-30,,paid,1858.65,5
ORD-001009,369,2024-10-14,,paid,522.68,5
ORD-001010,341,2025-11-17,,pending,280.16,10
ORD-001011,252,2025-10-10,2025-10-12,returned,1593.13,0
ORD-001012,393,2024-08-17,,cancelled,1848.46,0
ORD-001013,194,2025-10-21,2025-10-28,shipped,1311.3,20
ORD-001014,414,2025-07-29,2025-08-02,delivered,454.87,0
ORD-001015,58,2024-10-24,,pending,187.39,15
ORD-001016,382,2025-08-29,,paid,1884.6,10
ORD-001017,437,2025-01-11,,paid,633.61,5
ORD-001018,1,2025-08-13,2025-08-18,returned,133.15,10
ORD-001019,217,2024-07-13,2024-07-19,delivered,1544.85,20
ORD-001020,267,2025-11-26,,paid,1330.85,10
ORD-001021,203,2024-08-15,,pending,28.29,20
ORD-001022,75,2025-04-16,2025-04-21,shipped,1676.06,5
ORD-001023,76,2025-11-27,2025-12-07,delivered,573.95,15
ORD-001024,18,2025-11-12,2025-11-22,returned,647.08,10
ORD-001025,141,2025-12-06,,pending,1993.73,15
ORD-001026,324,2025-08-10,2025-08-14,delivered,995.1,15
ORD-001027,415,2025-01-20,,pending,672.96,20
ORD-001028,479,2024-08-03,2024-08-07,returned,1403.81,0
ORD-001029,373,2024-07-02,2024-07-09,delivered,605.21,20
ORD-001030,12,2025-11-06,,paid,1100.41,0
ORD-001031,243,2025-03-08,2025-03-14,returned,1517.85,5
ORD-001032,373,2024-03-14,,cancelled,573.25,15
ORD-001033,439,2024-07-18,2024-07-27,returned,793.61,0
ORD-001034,444,2024-11-27,,cancelled,1612.09,20
ORD-001035,235,2025-12-27,2025-12-30,shipped,1158.54,5
ORD-001036,150,2025-12-13,2025-12-16,delivered,427.44,20
ORD-001037,334,2024-07-19,2024-07-20,returned,730.83,20
ORD-001038,348,2025-08-12,,pending,1573.14,20
ORD-001039,487,2024-05-31,2024-06-07,delivered,1362.1,0
ORD-001040,183,2024-02-27,,pending,1948.58,0
ORD-001041,264,2024-02-23,,pending,1303.69,10
ORD-001042,322,2025-03-20,,paid,1447.88,0
ORD-001043,124,2024-02-04,,pending,799.32,0
ORD-001044,489,2025-12-05,,cancelled,353.25,15
ORD-001045,408,2025-01-19,2025-01-21,returned,1557.68,20
ORD-001046,141,2025-10-27,2025-11-04,delivered,740.97,0
ORD-001047,63,2024-04-29,,pending,983.54,15
ORD-001048,12,2025-06-05,,paid,1177.83,10
ORD-001049,356,2025-05-06,2025-05-08,shipped,1590.74,0
ORD-001050,331,2025-01-28,2025-02-04,delivered,603.74,0
ORD-001051,33,2024-04-11,2024-04-20,shipped,377.93,20
ORD-001052,202,2025-12-18,,pending,1116.56,10
ORD-001053,33,2025-06-26,2025-07-05,delivered,1675.92,10
ORD-001054,64,2025-12-31,2026-01-04,returned,1931.71,0
ORD-001055,356,2024-07-04,,cancelled,368.08,10
ORD-001056,63,2025-04-02,2025-04-03,shipped,266.34,0
ORD-001057,45,2025-10-30,,paid,1129.37,20
ORD-001058,64,2024-02-05,,pending,1017.24,0
ORD-001059,217,2025-07-11,,paid,1954.44,15
ORD-001060,154,2024-01-01,,paid,101.87,10
ORD-001061,274,2024-10-27,2024-11-04,returned,288.31,5
ORD-001062,268,2025-12-12,2025-12-18,shipped,1216.28,10
ORD-001063,51,2024-08-02,2024-08-03,returned,481.83,0
ORD-001064,439,2024-05-25,2024-05-29,shipped,1915.27,10
ORD-001065,303,2025-07-19,,paid,724.54,0
ORD-001066,39,2025-09-29,2025-10-08,delivered,517.39,5
ORD-001067,205,2025-10-27,,paid,917.57,0
ORD-001068,482,2025-11-23,2025-11-26,delivered,1076.45,0
ORD-001069,138,2025-10-06,2025-10-10,returned,1431.75,10
ORD-001070,421,2025-11-04,2025-11-13,returned,1213.84,5
ORD-001071,404,2024-06-06,2024-06-13,shipped,764.09,10
ORD-001072,139,2024-09-10,,pending,258.0,0
ORD-001073,209,2025-12-01,,cancelled,141.26,15
ORD-001074,466,2024-04-01,2024-04-07,shipped,1558.36,0
ORD-001075,6,2024-08-19,2024-08-21,shipped,760.54,0
ORD-001076,401,2025-01-22,,pending,1852.02,0
ORD-001077,449,2025-06-23,2025-06-28,returned,1181.77,20
ORD-001078,271,2025-05-16,,pending,704.31,10
ORD-001079,139,2024-10-15,,cancelled,1218.86,0
ORD-001080,485,2024-06-23,2024-06-30,shipped,369.54,20
ORD-001081,283,2025-11-25,,cancelled,1193.29,20
ORD-001082,304,2025-02-16,2025-02-19,delivered,525.53,15
ORD-001083,80,2025-06-09,2025-06-12,returned,293.91,10
ORD-001084,471,2024-09-30,,pending,1453.58,0
ORD-001085,348,2025-12-25,,paid,1221.32,15
ORD-001086,225,2025-04-13,,paid,1972.63,20
ORD-001087,147,2025-04-24,,cancelled,558.89,5
ORD-001088,452,2025-06-17,2025-06-21,returned,617.32,20
ORD-001089,209,2024-03-30,2024-04-05,shipped,1692.04,15
ORD-001090,374,2024-03-22,,pending,487.67,0
ORD-001091,30,2024-06-18,,cancelled,178.32,0
ORD-001092,414,2025-07-21,2025-07-22,delivered,1924.71,5
ORD-001093,478,2025-11-24,,cancelled,1464.29,5
ORD-001094,351,2025-05-24,,cancelled,1995.93,10
ORD-001095,208,2025-12-15,,pending,37.66,0
ORD-001096,218,2024-01-08,2024-01-17,returned,1501.84,0
ORD-001097,351,2025-11-08,,cancelled,1222.3,10
ORD-001098,346,2025-04-04,,paid,1861.07,20
ORD-001099,90,2025-06-20,,paid,159.49,20
ORD-001100,181,2024-05-16,,cancelled,1905.44,5
ORD-001101,88,2025-05-22,2025-05-28,delivered,1939.76,0
ORD-001102,426,2025-11-26,,paid,1082.85,20
ORD-001103,154,2024-04-30,2024-05-08,shipped,594.15,0
ORD-001104,324,2024-01-03,2024-01-13,returned,793.31,0
ORD-001105,423,2025-10-20,,cancelled,1787.9,5
ORD-001106,30,2025-09-24,2025-09-30,delivered,21.72,5
ORD-001107,182,2024-12-02,2024-12-04,shipped,20.26,15
ORD-001108,182,2024-07-09,2024-07-10,delivered,211.66,5
ORD-001109,271,2024-07-21,,pending,1033.49,0
ORD-001110,468,2025-02-24,,pending,979.95,0
ORD-001111,116,2025-11-03,2025-11-11,shipped,796.76,0
ORD-001112,457,2025-01-08,2025-01-11,delivered,1077.49,0
ORD-001113,337,2024-04-21,2024-04-29,delivered,332.05,0
ORD-001114,184,2025-03-20,,pending,1768.32,15
ORD-001115,98,2024-07-22,,pending,576.95,0
ORD-001116,381,2025-02-08,2025-02-14,delivered,1802.99,0
ORD-001117,486,2025-11-13,,paid,963.8,15
ORD-001118,216,2024-09-29,,pending,983.24,5
ORD-001119,66,2025-11-29,2025-12-05,returned,1504.67,20
ORD-001120,372,2025-02-13,,cancelled,1847.89,20
ORD-001121,57,2025-02-02,,paid,1915.78,20
ORD-001122,80,2024-01-22,,paid,694.8,0
ORD-001123,27,2025-12-01,,paid,1359.84,0
ORD-001124,378,2025-03-15,,cancelled,25.98,5
ORD-001125,249,2024-10-23,2024-10-25,shipped,1524.19,0
ORD-001126,374,2025-09-24,,paid,1027.37,0
ORD-001127,443,2024-10-14,,pending,534.43,15
ORD-001128,421,2024-09-10,2024-09-17,returned,404.84,15
ORD-001129,374,2024-04-15,2024-04-24,returned,1226.09,0
ORD-001130,325,2025-08-28,2025-08-31,returned,466.47,0
ORD-001131,141,2025-02-14,,pending,1980.89,0
ORD-001132,316,2025-03-12,,pending,407.29,20
ORD-001133,209,2024-02-22,2024-03-02,delivered,619.83,15
ORD-001134,173,2024-08-24,,paid,857.89,0
ORD-001135,330,2025-06-06,2025-06-07,delivered,615.54,0
ORD-001136,483,2025-01-07,2025-01-13,shipped,1426.06,0
ORD-001137,94,2024-11-23,,pending,91.37,0
ORD-001138,165,2025-11-07,2025-11-11,returned,577.78,0
ORD-001139,221,2025-09-13,,pending,377.83,5
ORD-001140,156,2025-01-07,2025-01-09,shipped,202.81,0
ORD-001141,395,2025-11-30,,cancelled,1725.33,0
ORD-001142,415,2025-01-04,2025-01-10,returned,1488.43,10
ORD-001143,191,2025-06-25,,cancelled,484.12,0
ORD-001144,197,2024-08-03,,cancelled,183.59,0
ORD-001145,381,2024-05-13,2024-05-23,returned,249.51,10
ORD-001146,99,2025-11-01,,paid,1412.27,0
ORD-001147,317,2024-03-17,,cancelled,692.37,15
ORD-001148,274,2025-04-30,,paid,1444.33,0
ORD-001149,215,2024-05-10,,paid,1105.49,0
ORD-001150,459,2025-07-27,2025-08-02,shipped,902.48,15
ORD-001151,35,2024-04-30,2024-05-08,delivered,843.82,10
ORD-001152,307,2024-01-23,,paid,555.56,0
ORD-001153,490,2024-10-23,,pending,1136.69,20
ORD-001154,380,2025-12-11,,paid,1630.92,5
ORD-001155,446,2025-12-02,,cancelled,1031.84,0
ORD-001156,385,2024-06-18,2024-06-27,delivered,774.46,20
ORD-001157,311,2025-02-03,2025-02-08,delivered,421.78,0
ORD-001158,112,2024-06-12,,cancelled,1188.3,0
ORD-001159,258,2025-06-09,2025-06-18,delivered,525.08,20
ORD-001160,363,2024-08-13,2024-08-18,shipped,1108.78,0
ORD-001161,274,2024-08-17,,pending,484.05,0
ORD-001162,483,2025-10-16,,paid,1768.37,0
ORD-001163,329,2024-10-03,,pending,1960.25,20
ORD-001164,60,2024-08-03,,cancelled,12.79,0
ORD-001165,498,2025-10-09,,cancelled,744.53,0
ORD-001166,136,2025-12-23,,cancelled,1446.94,5
ORD-001167,167,2025-09-18,2025-09-19,shipped,1255.65,0
ORD-001168,375,2024-12-30,,paid,1930.8,0
ORD-001169,276,2024-09-19,,pending,1318.06,20
ORD-001170,370,2025-08-20,,pending,1494.08,5
ORD-001171,446,2025-10-31,2025-11-10,shipped,1106.25,20
ORD-001172,167,2025-03-28,,paid,544.9,10
ORD-001173,80,2025-10-06,2025-10-14,delivered,471.13,15
ORD-001174,76,2025-03-20,2025-03-28,shipped,196.45,0
ORD-001175,418,2025-04-15,,paid,1726.08,0
ORD-001176,483,2025-08-06,2025-08-09,delivered,1298.65,0
ORD-001177,454,2024-11-13,,paid,363.69,5
ORD-001178,97,2025-12-04,,cancelled,148.21,0
ORD-001179,233,2025-03-12,,paid,1819.17,5
ORD-001180,270,2024-04-12,2024-04-15,returned,1456.26,20
ORD-001181,52,2024-01-13,,cancelled,761.97,0
ORD-001182,391,2024-04-22,,pending,1662.73,0
ORD-001183,395,2024-05-15,,paid,176.36,0
ORD-001184,7,2025-10-04,,cancelled,1586.88,0
ORD-001185,377,2024-04-18,,cancelled,1638.33,20
ORD-001186,104,2025-12-25,,pending,287.07,20
ORD-001187,418,2025-07-30,2025-08-02,delivered,621.7,5
ORD-001188,29,2024-06-07,,paid,1091.62,0
ORD-001189,64,2025-10-04,,cancelled,52.2,0
ORD-001190,152,2024-04-15,,cancelled,214.11,20
ORD-001191,1,2025-03-01,,paid,1825.21,0
ORD-001192,198,2024-08-20,2024-08-23,delivered,713.09,0
ORD-001193,197,2024-08-19,2024-08-21,returned,988.72,0
ORD-001194,490,2024-08-17,,pending,1912.14,0
ORD-001195,171,2024-03-19,,cancelled,245.52,0
ORD-001196,78,2024-02-14,,cancelled,364.35,10
ORD-001197,93,2024-12-08,,cancelled,1362.07,0
ORD-001198,155,2025-11-14,2025-11-24,returned,1636.95,0
ORD-001199,470,2024-04-16,2024-04-24,shipped,1326.85,0
ORD-001200,404,2025-12-29,,pending,14.34,0
ORD-001201,164,2025-11-02,,paid,304.08,5
ORD-001202,58,2025-05-04,,pending,1159.91,15
ORD-001203,47,2024-10-12,,paid,652.88,0
ORD-001204,181,2024-07-05,2024-07-11,delivered,993.47,5
ORD-001205,309,2025-12-11,2025-12-17,delivered,285.06,15
ORD-001206,215,2024-09-08,2024-09-17,delivered,999.23,10
ORD-001207,275,2025-05-19,,cancelled,1644.59,5
ORD-001208,367,2024-03-26,,cancelled,849.46,10
ORD-001209,113,2025-12-11,2025-12-13,returned,478.03,0
ORD-001210,186,2024-07-27,,pending,1121.17,0
ORD-001211,467,2024-04-22,,pending,705.2,20
ORD-001212,236,2024-05-22,2024-05-25,shipped,1672.15,10
ORD-001213,108,2025-03-07,,paid,1657.37,0
ORD-001214,493,2024-05-21,,pending,1394.6,0
ORD-001215,14,2025-01-21,2025-01-28,returned,749.65,15
ORD-001216,298,2024-04-18,2024-04-20,returned,958.88,10
ORD-001217,76,2024-06-10,,pending,736.84,0
ORD-001218,7,2024-09-07,,pending,1142.67,20
ORD-001219,392,2025-03-02,,paid,373.02,15
ORD-001220,271,2024-05-23,2024-05-28,returned,945.67,15
ORD-001221,401,2024-12-11,2024-12-12,delivered,580.67,0
ORD-001222,17,2024-03-02,2024-03-12,returned,1504.75,10
ORD-001223,203,2024-06-13,,pending,1667.03,15
ORD-001224,365,2025-04-10,,cancelled,1660.74,10
ORD-001225,364,2025-05-28,2025-06-01,shipped,853.1,0
ORD-001226,268,2024-10-05,,pending,761.34,0
ORD-001227,317,2024-08-04,2024-08-05,delivered,445.62,0
ORD-001228,431,2025-07-26,,cancelled,163.65,15
ORD-001229,161,2025-04-24,2025-05-01,delivered,1656.23,0
ORD-001230,332,2024-02-25,2024-03-03,shipped,397.51,0
ORD-001231,186,2024-04-16,,pending,1210.35,20
ORD-001232,123,2024-12-09,,pending,571.59,10
ORD-001233,109,2024-04-19,,pending,1198.25,20
ORD-001234,283,2024-11-12,,paid,411.43,0
ORD-001235,44,2024-09-03,2024-09-13,shipped,1133.95,10
ORD-001236,25,2025-05-10,,pending,636.01,0
ORD-001237,385,2024-01-09,2024-01-14,shipped,1917.89,10
ORD-001238,385,2024-07-18,2024-07-25,shipped,1454.12,0
ORD-001239,50,2025-12-20,2025-12-26,returned,820.5,15
ORD-001240,258,2025-05-30,,pending,1616.91,0
ORD-001241,408,2024-01-25,,cancelled,770.4,10
ORD-001242,83,2024-02-08,2024-02-11,shipped,1367.92,0
ORD-001243,488,2025-10-02,,pending,1439.74,0
ORD-001244,73,2025-11-28,2025-12-01,returned,1986.9,10
ORD-001245,312,2025-06-12,2025-06-21,returned,1861.15,0
ORD-001246,174,2025-04-03,,paid,588.77,10
ORD-001247,457,2025-03-17,,pending,1428.4,15
ORD-001248,107,2025-01-31,,paid,1994.05,10
ORD-001249,291,2024-03-17,,paid,1259.3,5
ORD-001250,74,2024-04-09,,pending,1534.97,0
ORD-001251,256,2025-07-14,,pending,197.29,0
ORD-001252,83,2024-06-22,2024-06-24,shipped,567.43,0
ORD-001253,37,2024-12-27,,pending,366.58,20
ORD-001254,243,2025-04-16,2025-04-21,shipped,1528.66,5
ORD-001255,482,2025-10-27,,paid,256.69,10
ORD-001256,187,2025-05-14,,pending,1719.42,5
ORD-001257,470,2025-02-22,,cancelled,1364.36,5
ORD-001258,433,2025-01-10,,cancelled,1253.02,0
ORD-001259,350,2025-01-17,,pending,832.26,5
ORD-001260,22,2024-09-26,2024-10-06,returned,1955.09,0
ORD-001261,421,2024-09-07,2024-09-16,returned,25.81,20
ORD-001262,193,2024-04-17,2024-04-20,shipped,1144.57,20
ORD-001263,199,2024-03-15,,paid,1749.58,15
ORD-001264,239,2024-04-05,2024-04-13,shipped,1288.54,20
ORD-001265,44,2025-04-21,,pending,368.74,0
ORD-001266,103,2025-02-10,2025-02-17,delivered,664.15,0
ORD-001267,249,2024-12-16,,cancelled,433.14,15
ORD-001268,143,2025-05-02,,pending,914.61,10
ORD-001269,75,2024-06-08,2024-06-12,delivered,647.17,0
ORD-001270,32,2025-09-07,2025-09-13,delivered,1581.22,5
ORD-001271,109,2024-08-06,,pending,1737.36,20
ORD-001272,139,2025-12-01,2025-12-06,delivered,1275.02,0
ORD-001273,141,2024-05-25,,pending,816.09,0
ORD-001274,447,2025-12-30,2026-01-06,delivered,1054.31,15
ORD-001275,426,2024-09-22,,paid,116.95,5
ORD-001276,85,2024-12-16,2024-12-20,shipped,705.06,5
ORD-001277,275,2025-05-08,2025-05-11,delivered,1931.52,5
ORD-001278,293,2024-12-29,2025-01-05,returned,1647.8,10
ORD-001279,40,2025-09-03,,paid,1448.22,10
ORD-001280,166,2025-09-23,,paid,1331.49,20
ORD-001281,78,2024-11-20,,pending,1794.04,0
ORD-001282,59,2025-05-26,2025-06-02,shipped,532.98,15
ORD-001283,483,2024-01-04,2024-01-07,delivered,1272.24,15
ORD-001284,19,2025-08-15,,pending,445.06,0
ORD-001285,280,2025-03-06,2025-03-09,returned,1205.88,0
ORD-001286,488,2024-12-22,,paid,390.41,15
ORD-001287,190,2025-08-13,,pending,1629.42,0
ORD-001288,258,2024-11-05,2024-11-07,shipped,1401.64,15
ORD-001289,211,2025-04-11,2025-04-17,delivered,710.9,10
ORD-001290,499,2025-03-12,,cancelled,1532.51,0
ORD-001291,220,2024-06-29,2024-07-05,delivered,362.02,10
ORD-001292,224,2024-06-15,,cancelled,769.31,20
ORD-001293,349,2025-11-06,2025-11-13,returned,1271.87,15
ORD-001294,45,2025-09-27,,pending,1613.82,0
ORD-001295,9,2024-04-01,2024-04-11,returned,1865.67,0
ORD-001296,385,2025-05-23,2025-06-02,returned,1855.19,0
ORD-001297,258,2025-10-10,2025-10-20,delivered,1613.68,15
ORD-001298,109,2024-10-23,2024-10-27,delivered,1555.99,10
ORD-001299,101,2025-01-25,,pending,1714.12,0
ORD-001300,212,2024-12-25,2025-01-01,delivered,25.13,0
ORD-001301,146,2024-08-17,,cancelled,542.54,15
ORD-001302,430,2024-09-27,2024-10-04,shipped,1349.87,0
ORD-001303,8,2025-02-28,,pending,62.23,20
ORD-001304,420,2025-01-18,,cancelled,1485.08,0
ORD-001305,492,2024-12-09,,paid,1148.65,5
ORD-001306,499,2024-09-04,,cancelled,788.81,10
ORD-001307,425,2025-10-21,2025-10-22,delivered,1604.65,10
ORD-001308,481,2025-03-15,,paid,1276.18,15
ORD-001309,463,2024-06-26,2024-07-02,delivered,1039.38,5
ORD-001310,364,2024-08-24,,pending,1604.33,10
ORD-001311,296,2024-05-01,2024-05-08,returned,1687.63,15
ORD-001312,82,2024-09-23,,cancelled,1897.91,0
ORD-001313,14,2024-04-05,,pending,880.47,15
ORD-001314,15,2025-08-30,,paid,1240.02,10
ORD-001315,196,2024-03-21,,cancelled,60.33,15
ORD-001316,325,2024-05-13,2024-05-19,delivered,381.24,15
ORD-001317,100,2024-08-15,2024-08-24,shipped,1682.51,15
ORD-001318,338,2025-01-22,2025-01-23,shipped,557.18,0
ORD-001319,327,2025-10-04,,pending,1969.75,20
ORD-001320,236,2024-04-15,,pending,1855.13,0
ORD-001321,145,2024-04-19,,paid,531.37,0
ORD-001322,254,2024-04-05,,pending,1690.8,20
ORD-001323,52,2024-07-31,2024-08-08,delivered,1592.93,5
ORD-001324,492,2024-03-16,2024-03-18,delivered,428.49,5
ORD-001325,325,2025-01-19,2025-01-27,shipped,1619.01,0
ORD-001326,463,2024-11-01,,pending,365.57,10
ORD-001327,438,2025-10-08,,cancelled,72.59,0
ORD-001328,315,2024-12-21,2024-12-31,delivered,1097.5,0
ORD-001329,131,2025-06-18,2025-06-20,returned,393.76,0
ORD-001330,266,2025-07-02,,pending,1028.37,0
ORD-001331,59,2024-08-09,2024-08-13,shipped,68.7,0
ORD-001332,373,2024-08-13,,pending,1386.29,0
ORD-001333,247,2024-10-01,2024-10-05,shipped,1906.93,0
ORD-001334,334,2025-12-26,,cancelled,595.7,15
ORD-001335,263,2025-05-22,2025-05-29,delivered,1845.47,0
ORD-001336,352,2024-06-26,,paid,1693.61,15
ORD-001337,53,2024-10-14,2024-10-24,delivered,1588.37,10
ORD-001338,407,2024-11-15,,paid,419.61,15
ORD-001339,453,2025-05-14,2025-05-22,delivered,853.24,15
ORD-001340,319,2024-10-05,2024-10-07,shipped,1218.52,5
ORD-001341,181,2024-07-23,,cancelled,754.18,15
ORD-001342,86,2024-03-06,2024-03-07,delivered,1916.61,0
ORD-001343,151,2025-08-23,2025-09-02,delivered,1655.11,15
ORD-001344,204,2025-06-27,2025-06-28,shipped,238.15,20
ORD-001345,405,2024-11-26,2024-11-29,delivered,721.91,0
ORD-001346,191,2024-08-08,2024-08-14,returned,298.63,0
ORD-001347,164,2024-05-05,,pending,1379.7,15
ORD-001348,239,2024-12-02,,paid,1139.26,0
ORD-001349,34,2024-08-26,,cancelled,777.33,10
ORD-001350,112,2024-08-05,,cancelled,214.81,0
ORD-001351,39,2025-09-14,2025-09-24,returned,1786.4,5
ORD-001352,163,2025-11-29,2025-12-05,delivered,404.32,0
ORD-001353,24,2025-05-20,2025-05-25,delivered,848.26,0
ORD-001354,308,2025-04-08,,paid,660.48,5
ORD-001355,11,2024-08-30,,cancelled,577.22,15
ORD-001356,467,2025-08-12,,pending,928.93,0
ORD-001357,459,2025-02-16,,pending,1071.6,10
ORD-001358,331,2024-02-10,2024-02-11,shipped,148.21,0
ORD-001359,155,2025-03-01,2025-03-06,returned,641.21,0
ORD-001360,285,2025-02-13,,pending,1551.48,5
ORD-001361,202,2025-09-19,,pending,603.9,5
ORD-001362,496,2025-05-20,2025-05-22,returned,1687.72,10
ORD-001363,115,2024-04-15,,pending,105.19,0
ORD-001364,166,2024-05-22,,pending,1724.16,15
ORD-001365,88,2025-03-22,,paid,185.15,15
ORD-001366,3,2025-01-12,,cancelled,1868.88,20
ORD-001367,453,2024-02-23,2024-02-24,shipped,230.5,0
ORD-001368,169,2024-03-17,2024-03-27,shipped,1585.34,5
ORD-001369,88,2024-10-03,2024-10-06,returned,1171.07,0
ORD-001370,442,2024-05-09,2024-05-12,shipped,1508.54,20
ORD-001371,229,2025-02-27,2025-03-01,returned,1048.31,0
ORD-001372,339,2025-08-14,2025-08-22,delivered,1952.94,0
ORD-001373,48,2025-05-09,,paid,534.99,0
ORD-001374,181,2025-12-29,,pending,1121.45,20
ORD-001375,332,2024-09-05,2024-09-09,returned,1392.98,0
ORD-001376,109,2025-05-21,,pending,36.12,0
ORD-001377,97,2025-04-24,2025-05-02,delivered,218.02,0
ORD-001378,264,2025-08-27,,cancelled,1718.33,20
ORD-001379,233,2024-11-15,2024-11-18,returned,1697.14,0
ORD-001380,470,2024-05-13,,paid,733.65,5
ORD-001381,104,2025-09-27,,cancelled,1562.24,0
ORD-001382,217,2024-03-11,2024-03-14,shipped,1375.67,20
ORD-001383,53,2025-08-14,2025-08-17,returned,927.3,0
ORD-001384,9,2024-04-22,,paid,1789.26,0
ORD-001385,244,2024-09-30,,pending,1327.15,5
ORD-001386,61,2024-12-26,2025-01-04,shipped,177.29,5
ORD-001387,204,2024-08-05,,paid,1009.36,10
